,start_pos,n_gram_size,word,vicinity,context,level,source_file
1855,62661,5,обвел,обпун_ОБВЕЛ_пвтпо,"он быстро вскочил, его лицо побледнело.
   -- Вот теираз... -- пробормотал он.
   -- Что надо делать",word,rus_fiction_gorky_mat_1906_roman.txt
1856,101268,5,много,ззсмс_МНОГО_лсосн,"молчала, не отрывая глаз от лица сына. Он старался не выдавать своего волнения, но, когда офицер сме",word,rus_fiction_gorky_mat_1906_roman.txt
1857,124320,5,донес,укптп_ДОНЕС_кбббр,"дрожащей осиной, невысокою ельюизаплутавшимися среди кочек белыми березами. Березы росли медленно и,",word,rus_fiction_gorky_mat_1906_roman.txt
1858,132966,5,вилле,икрпн_ВИЛЛЕ_кмжбн,"видела, и любила ли его, когда муж жив был, -- не знаю! Все заботы мои, все мысли были об одном -- ч",word,rus_fiction_gorky_mat_1906_roman.txt
1859,170065,5,твоим,ссютз_ТВОИМ_чтону,"тихие -- все они имеливглазах матери что-то одинаково настойчивое, уверенное, и хотяукаждого было св",word,rus_fiction_gorky_mat_1906_roman.txt
1860,178807,5,собор,унесз_СОБОР_нучтс,"сердце, она была опьянена радостью, но уже что-то скупоеиосторожное вызываловней желание видеть сына",word,rus_fiction_gorky_mat_1906_roman.txt
1861,179277,5,поняв,внеес_ПОНЯВ_уончм,"предложила она.
   -- Нет. Я вчера узнал от надзирателя, что меня решили выпустить, и сегодня -- не ",word,rus_fiction_gorky_mat_1906_roman.txt
1862,197505,5,донос,тмвдт_ДОНОС_фнмнс,"думала она.
   Недалеко от стен фабрики, на месте недавно сгоревшего дома, растаптывая ногами углиив",word,rus_fiction_gorky_mat_1906_roman.txt
1863,221717,5,двору,явнтп_ДВОРУ_отпсе,"деготь возят, ониипривезут.
   Рыбин, уже одетый, туго подпоясанный, сказал Ефиму:
   -- Едем, пора!",word,rus_fiction_gorky_mat_1906_roman.txt
1864,228504,5,стати,рзркд_СТАТИ_бморс,"смутную тревогуинадежду, а третьим -- их было меньшинство -- острую радость сознания, что это они яв",word,rus_fiction_gorky_mat_1906_roman.txt
1865,272291,5,верст,одино_ВЕРСТ_ркпвн,"взял ее рукуипогладил своей теплой ру-кой. Потом, взглянув на часы, сказал:
   -- Об этом мы поговор",word,rus_fiction_gorky_mat_1906_roman.txt
1866,275640,5,прост,увмзф_ПРОСТ_дпфбг,"пристроенномкдвухэтажному, распухшему от старости, темному дому. Перед флигелем был густой палисадни",word,rus_fiction_gorky_mat_1906_roman.txt
1867,299585,5,треск,вивдн_ТРЕСК_ндсрр,"только разбудить его сознание, которому не дают свободы расти...
   Речь ее будилавсердце матери сло",word,rus_fiction_gorky_mat_1906_roman.txt
1868,307227,5,много,логсп_МНОГО_мипгс,"молчала, не отрывая глаз от мужиков. Игнат покачивал головой, сощурив глаза, а Яков, снова стояушала",word,rus_fiction_gorky_mat_1906_roman.txt
1869,307227,6,многом,тлогсп_МНОГОМ_ипгсга,"молчала, не отрывая глаз от мужиков. Игнат покачивал головой, сощурив глаза, а Яков, снова стояушала",word,rus_fiction_gorky_mat_1906_roman.txt
1870,317557,5,глазу,вксил_ГЛАЗУ_имэнм,"горящий лист, а звездывнебе улыбались искрам, маняксебе.
   -- Это -- не моя песня, ее тысячи людей ",word,rus_fiction_gorky_mat_1906_roman.txt
1871,374352,5,летом,дкгпс_ЛЕТОМ_чтгер,"ленты!
   Его тесно окружили мужчиныиженщины, что-то говорили ему, размахивая руками, волнуясь, отта",word,rus_fiction_gorky_mat_1906_roman.txt
1872,375555,5,много,окзвп_МНОГО_двнуш,"молча, низко опустив головы, они двинулись вперед, наполняя улицу шорохом шагов.
   Впереди плылавво",word,rus_fiction_gorky_mat_1906_roman.txt
1873,385086,5,приди,сквнс_ПРИДИ_дврок,"перевязанной рукой, и доктор Иван Данилович, весь растрепанный, ощетинившийся, как еж. Он быстро под",word,rus_fiction_gorky_mat_1906_roman.txt
1874,402003,5,сирот,збвсв_СИРОТ_нпсбт,"сливалисьвтрепетный, извилистый ручей, он тек над полемсоднообразной силой...
   -- Богатомуивраю те",word,rus_fiction_gorky_mat_1906_roman.txt
1875,406694,5,твоим,взоэг_ТВОИМ_гмотв,"тихо воскликнул один из мужиковукрыльца. Голубоглазый медленно ответил:
   -- Теперь все равно -- дв",word,rus_fiction_gorky_mat_1906_roman.txt
1876,428585,5,топор,октчп_ТОПОР_впопм,"то, одолел противникаивесь охвачен радостным возбуждением победы. Он понравился матери своей бойкост",word,rus_fiction_gorky_mat_1906_roman.txt
1877,452828,5,видна,мбмнс_ВИДНА_снаос,"вынести из дому незаметно, -- а спрятать негде, аядумаю, они снова придут сегодня ночью. Значит, как",word,rus_fiction_gorky_mat_1906_roman.txt
1878,461622,5,носом,пкндм_НОСОМ_ивгжп,"не оглушишь. Сейчас он мне: ""Игнат -- в город, живо! Помнишь женщину пожилую?"" А сам записку строчит",word,rus_fiction_gorky_mat_1906_roman.txt
1879,465853,5,арина,пнтло_АРИНА_елсод,"аресте Рыбина!
   Игнат насторожился.
   -- А есть листок? -- спросил он.
   -- Да.
   -- Давайте --",word,rus_fiction_gorky_mat_1906_roman.txt
1880,513433,5,мосту,отпцк_МОСТУ_пзтго,"мы обязаны сорватьснарода...
   Тишина углублялась под звуками твердого голоса, он как бы расширял с",word,rus_fiction_gorky_mat_1906_roman.txt
1881,553523,5,прост,япвве_ПРОСТ_зпкум,"под руку, она снова тихо зашагала по комнате.
   -- У меня тоже есть сын. Ему уже тринадцать лет, но",word,rus_fiction_gorky_mat_1906_roman.txt
