start_pos,n_gram_size,word,vicinity,neighbour,context,level,author_id,text_name,url
898764,6,упарив,покри_УПАРИВ_охимо,покри,"ученому-паразитологу, автору ряда исследований в области хи",word,gercen_a_i,text_1847_pisma,http://az.lib.ru/g/gercen_a_i/text_1847_pisma.shtml
1133426,6,крагам,акфам_КРАГАМ_крага,крага, К. Рейхель и Н. А. Герцен. 12 апреля (31 марта) 35. М. К. Рейхел,sentence,gercen_a_i,text_1856_pisma,http://az.lib.ru/g/gercen_a_i/text_1856_pisma.shtml
1133481,6,крагам,рагам_КРАГАМ_кравс,крагам, К. Рейхель и Н. А. Герцен. 15 (3) апреля 36. М. К. Рейхел,sentence,gercen_a_i,text_1856_pisma,http://az.lib.ru/g/gercen_a_i/text_1856_pisma.shtml
1133596,6,крагам,вспам_КРАГАМ_крага,крага, К. Рейхель и Н. А. Герцен. 23 (11) апреля 39. М. К. Рейхел,sentence,gercen_a_i,text_1856_pisma,http://az.lib.ru/g/gercen_a_i/text_1856_pisma.shtml
1133645,6,крагам,рагам_КРАГАМ_крммк,крагам, К. Рейхель и Н. А. Герцен. 27 (15) апреля 40. М. К. Рейхел,sentence,gercen_a_i,text_1856_pisma,http://az.lib.ru/g/gercen_a_i/text_1856_pisma.shtml
33717,6,основн,тодпс_ОСНОВН_порос,порос,"Он создал нас, он воспитал наш пламень. (",word,gershenzon_m_o,text_1922_golfstrem,http://az.lib.ru/g/gershenzon_m_o/text_1922_golfstrem.shtml
196963,6,сносно,обнов_СНОСНО_кгвпо,обнов,"союзу, ни о свободѣ. Но о какихъ гов",word,gershtekker_f,text_1870_die_blauen_und_gelben-oldorfo,http://az.lib.ru/g/gershtekker_f/text_1870_die_blauen_und_gelben-oldorfo.shtml
422597,6,мопсов,снпов_МОПСОВ_кризе,кризе,"менѣе опасный претендентъ. Слыша о враждѣ, которая ра",word,gerwinus_g,text_1849_schakespeare-2-oldorfo,http://az.lib.ru/g/gerwinus_g/text_1849_schakespeare-2-oldorfo.shtml
363685,6,поедин,чаквд_ПОЕДИН_эстов,эстов,поступкѣ опредѣляетъ его достоинство или недостоинство -- это состав,word,gerwinus_g,text_1849_schakespeare-3-oldorfo,http://az.lib.ru/g/gerwinus_g/text_1849_schakespeare-3-oldorfo.shtml
437363,6,персом,винит_ПЕРСОМ_чсвси,винит,придаютъ ей рѣдкое самообладаніе; она можетъ чувствоват,word,gerwinus_g,text_1849_schakespeare-3-oldorfo,http://az.lib.ru/g/gerwinus_g/text_1849_schakespeare-3-oldorfo.shtml
141045,6,элитно,пямам_ЭЛИТНО_осмос,осмос," Это случается иногда со всеми детьми, с тобой это тоже бывало. Легкого расстройства желудка или скверных снов ночью достаточно для этого, а Пьер ведь у нас такой хрупкий и чувствительный. И потом, пойми, он, может быть, немножко ревнует. Ты должен принять во внимание, что обыкновенно я все свое время отдаю ему, а теперь ему приходится делиться с тобой. -- Но ведь у меня каникулы! Он мог бы понять это, он не глуп! -- Он реб",sentence,gesse_g,text_1913_rosshalde,http://az.lib.ru/g/gesse_g/text_1913_rosshalde.shtml
17845,6,освоив,рвивэ_ОСВОИВ_ночва,ночва,"общемъ содержаніи вездѣ отпечатокъ индивидуальности, вездѣ направлені",word,gete_i_w,text_1827_faust_oldorfo,http://az.lib.ru/g/gete_i_w/text_1827_faust_oldorfo.shtml
729468,6,сонник,гвктн_СОННИК_лобки,лобки,"страдал от нее непосредственно или косвенно, либо от бе",word,gins_g_k,text_1921_sybyr_soyuzniki_i_kolchak-2,http://az.lib.ru/g/gins_g_k/text_1921_sybyr_soyuzniki_i_kolchak-2.shtml
10471,6,медлил,двоек_МЕДЛИЛ_нкнат,двоек,"мать его детей, любящая и любимая... не кем-ниб",word,gippius_z_n,text_1931_poezdka_andreya,http://az.lib.ru/g/gippius_z_n/text_1931_poezdka_andreya.shtml
8401,6,потока,ибичв_ПОТОКА_кипит,кипит,"посетитель, осматривающий тюрьмы, обращается к арестантам: ""Кто имеет ",word,gippius_z_n,text_1921_wells,http://az.lib.ru/g/gippius_z_n/text_1921_wells.shtml
8438,7,нитянки,подко_НИТЯНКИ_ддддо,подко," -- Ну -- мать? -- И матери у меня нѣтъ. -- Такъ съ кѣмъ же ты живешь? -- Я живу съ миссисъ Пекковеръ. -- Ну, такъ вотъ! Какъ я уже сказалъ, ничего не будетъ мудренаго, если этотъ чудной старикашка, который спрашивалъ про Снаудоновъ, встрѣтится тебѣ на дорогѣ.-- И онъ подробно описалъ ""чудн у ю"" наружность старика. Дженни за",sentence,gissing_d,text_1889_the_nether_world-oldorfo,http://az.lib.ru/g/gissing_d/text_1889_the_nether_world-oldorfo.shtml
805123,7,потопов,пмвгм_ПОТОПОВ_упрот,упрот,"погасло отраженіе твоего ослѣпительно прекраснаго образа, въ ушахъ пере",word,gjugo_w,text_1831_notre-dame_de_paris-oldorfo,http://az.lib.ru/g/gjugo_w/text_1831_notre-dame_de_paris-oldorfo.shtml
574312,6,одного,сфоно_ОДНОГО_споро,споро,она даже не отвела глаз от страшного ,word,gjugo_w,text_1861_miserables,http://az.lib.ru/g/gjugo_w/text_1861_miserables.shtml
2769,6,спинно,приро_СПИННО_улгкп,приро," Спаситель XIII. Палач XIV. Иманус также спасается XV. Не следует класть в один и тот же карман часы и ключ Книга пятая IN DEMONE DEUS I. Найдены, но потеряны II. От каменной двери до железной III. Уснувшие ",sentence,gjugo_w,text_1874_quatrevingt-treize,http://az.lib.ru/g/gjugo_w/text_1874_quatrevingt-treize.shtml
21645,6,отпиши,ршсвк_ОТПИШИ_ринит,ринит,"отец только приговаривал: ""ишь, шалун, ишь, разбойник,",word,glinka_a_s,text_1906_dostoevsky,http://az.lib.ru/g/glinka_a_s/text_1906_dostoevsky.shtml
3335,6,гнусом,бодов_ГНУСОМ_ноооо,бодов,"городе, наверно, -- утешала сестра. -- Он мне необходим,",word,gnedich_p_p,text_02_legenda_nashih_dney,http://az.lib.ru/g/gnedich_p_p/text_02_legenda_nashih_dney.shtml
75626,6,сопрем,тжмжд_СОПРЕМ_ослиц,ослиц,"спрашивал он, поднимая руками ее мокрое от слез ли",word,gnedich_p_p,text_1901_dengi,http://az.lib.ru/g/gnedich_p_p/text_1901_dengi.shtml
75666,6,ослице,опрем_ОСЛИЦЕ_ивлив,сопрем,"от слез лицо и целуя ее и в лоб, и",word,gnedich_p_p,text_1901_dengi,http://az.lib.ru/g/gnedich_p_p/text_1901_dengi.shtml
28143,6,ослики,рркбх_ОСЛИКИ_дивом,дивом,"обнять съ любовью и кусты и деревья, и",word,gofman_e_t,text_0220,http://az.lib.ru/g/gofman_e_t/text_0220.shtml
43496,6,свояки,пнуув_СВОЯКИ_ветви,ветви,свое время о язычниках кривичах и вятичах: е,word,gogolx_n_w,text_1839_nabroski_po_russkoy_istorii,http://az.lib.ru/g/gogolx_n_w/text_1839_nabroski_po_russkoy_istorii.shtml
458820,6,присно,придв_ПРИСНО_итмлв,придв,"первый раз имели с ними обращение, и так могл",word,gogolx_n_w,text_1834_perepiska,http://az.lib.ru/g/gogolx_n_w/text_1834_perepiska.shtml
464340,6,присно,придв_ПРИСНО_итмлв,придв,"первый раз имели с ними обращение, и так могл",word,gogolx_n_w,text_1835_pisma,http://az.lib.ru/g/gogolx_n_w/text_1835_pisma.shtml
1184818,6,хлоста,фрiке_ХЛОСТА_полос,полос, хр. 1. Л. 13 об.). С. Т. Аксаков 16 января 1847 г. писал сын,sentence,gogolx_n_w,text_1847_perepiska,http://az.lib.ru/g/gogolx_n_w/text_1847_perepiska.shtml
41623,6,присно,придв_ПРИСНО_итмлв,придв,первый раз имели с ними обращение и так могл,word,gogolx_n_w,text_0230,http://az.lib.ru/g/gogolx_n_w/text_0230.shtml
84897,6,ватник,эчднв_ВАТНИК_сопит,сопит," Вот, хотя бы подмосковная -- ее можно было выгодно продать какому-нибудь фабриканту. А дохода она, разумеется, не давала. -- Ты забываешь, -- ответил я, -- что это родовое гнездо Кочетовых. -- Ну да, ну да, -- кажется, оно им принадлежало чуть, не со времен Алексея Михайловича... и могила отца тоже... -- Колтовской пожал плечами. -- С таки",sentence,golowin_k_f,text_1897_baloven_schastia,http://az.lib.ru/g/golowin_k_f/text_1897_baloven_schastia.shtml
73739,6,пенсов,визжи_ПЕНСОВ_всодб,визжи,приходилось ѣсть его на семейныхъ обѣдахъ. Во время спор,word,golsuorsi_d,text_1906_the_man_of_property-oldorfo,http://az.lib.ru/g/golsuorsi_d/text_1906_the_man_of_property-oldorfo.shtml
34961,6,эпоним,мокни_ЭПОНИМ_довдп,мокни,"это положительнымъ образомъ, но и многіе другіе. Оч",word,golubinskij_e_e,text_1894_04_istoriya_kanonizatzii_oldorfo,http://az.lib.ru/g/golubinskij_e_e/text_1894_04_istoriya_kanonizatzii_oldorfo.shtml
16600,6,пробив,взвив_ПРОБИВ_сбтуд,взвив,политики Румыніи отъ Берлина и Вѣны. Съ большим,word,golxcew_w_a,text_1889_02_inostr_obozrenie_oldorfo,http://az.lib.ru/g/golxcew_w_a/text_1889_02_inostr_obozrenie_oldorfo.shtml
